"N° de colonne","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54"
"","3380350316684","MLDARY_MARRON_L","11693","","MATELAS DARYL L MARRON","MATELAS DARYL L MARRON","MATELAS DARYL L MARRON","MATELAS DARYL L MARRON","6","5","20","110","B","03","VC","COLLEC","BOBBY","N","","","","","","","23.76","U","","1","","28/01/2019","65.95","28/01/2019","","","","","","","","","","","","","","","","28/01/2019","30/04/2019","","","","C ",""
"","3380350316677","MLDARY_MARRON_M","11693","","MATELAS DARYL M MARRON","MATELAS DARYL M MARRON","MATELAS DARYL M MARRON","MATELAS DARYL M MARRON","6","5","20","110","B","03","VC","COLLEC","BOBBY","N","","","","","","","20.4","U","","1","","28/01/2019","55.95","28/01/2019","","","","","","","","","","","","","","","","28/01/2019","30/04/2019","","","","C ",""
"","3380350316660","MLDARY_MARRON_S","11693","","MATELAS DARYL S MARRON","MATELAS DARYL S MARRON","MATELAS DARYL S MARRON","MATELAS DARYL S MARRON","6","5","20","110","B","03","VC","COLLEC","BOBBY","N","","","","","","","15.68","U","","1","","28/01/2019","39.95","28/01/2019","","","","","","","","","","","","","","","","28/01/2019","30/04/2019","","","","C ",""
"","3380350316653","MLDARY_MARRO_XS","11693","","MATELAS DARYL XS MARRO","MATELAS DARYL XS MARRO","MATELAS DARYL XS MARRO","MATELAS DARYL XS MARRO","6","5","20","110","B","03","VC","COLLEC","BOBBY","N","","","","","","","12.32","U","","1","","28/01/2019","29.95","28/01/2019","","","","","","","","","","","","","","","","28/01/2019","30/04/2019","","","","C ",""
"","3380350247469","CBSCHO_ROUGE_M","11693","","CORBEILLE SCHOOL M ROUGE","CORBEILLE SCHOOL M ROUGE","CORBEILLE SCHOOL M ROUGE","CORBEILLE SCHOOL M ROUGE","6","5","20","110","B","03","VC","COLLEC","BOBBY","N","","","","","","","30.72","U","","1","","28/01/2019","65.95","28/01/2019","","","","","","","","","","","","","","","","28/01/2019","30/04/2019","","","","C ",""
"","3380350247483","CBSCHO_ROUGE_S","11693","","CORBEILLE SCHOOL S ROUGE","CORBEILLE SCHOOL S ROUGE","CORBEILLE SCHOOL S ROUGE","CORBEILLE SCHOOL S ROUGE","6","5","20","110","B","03","VC","COLLEC","BOBBY","N","","","","","","","23.6","U","","1","","28/01/2019","49.95","28/01/2019","","","","","","","","","","","","","","","","28/01/2019","30/04/2019","","","","C ",""
"","3380350247452","CBSCHO_ROUGE_XS","11693","","CORBEILLE SCHOOL XS ROUGE","CORBEILLE SCHOOL XS ROUGE","CORBEILLE SCHOOL XS ROUGE","CORBEILLE SCHOOL XS ROUGE","6","5","20","110","B","03","VC","COLLEC","BOBBY","N","","","","","","","16.4","U","","1","","28/01/2019","39.95","28/01/2019","","","","","","","","","","","","","","","","28/01/2019","30/04/2019","","","","C ",""
"","3380350247476","CBSCHO_VERT_M","11693","","CORBEILLE SCHOOL M VERT","CORBEILLE SCHOOL M VERT","CORBEILLE SCHOOL M VERT","CORBEILLE SCHOOL M VERT","6","5","20","110","B","03","VC","COLLEC","BOBBY","N","","","","","","","30.72","U","","1","","28/01/2019","65.95","28/01/2019","","","","","","","","","","","","","","","","28/01/2019","30/04/2019","","","","C ",""
"","3380350247490","CBSCHO_VERT_S","11693","","CORBEILLE SCHOOL S VERT","CORBEILLE SCHOOL S VERT","CORBEILLE SCHOOL S VERT","CORBEILLE SCHOOL S VERT","6","5","20","110","B","03","VC","COLLEC","BOBBY","N","","","","","","","23.6","U","","1","","28/01/2019","49.95","28/01/2019","","","","","","","","","","","","","","","","28/01/2019","30/04/2019","","","","C ",""
"","3380350247506","CBSCHO_VERT_XS","11693","","CORBEILLE SCHOOL XS VERT","CORBEILLE SCHOOL XS VERT","CORBEILLE SCHOOL XS VERT","CORBEILLE SCHOOL XS VERT","6","5","20","110","B","03","VC","COLLEC","BOBBY","N","","","","","","","16.4","U","","1","","28/01/2019","39.95","28/01/2019","","","","","","","","","","","","","","","","28/01/2019","30/04/2019","","","","C ",""
"","3380350317629","CNSCHO_ROUGE_XL","11693","","COUSSIN SCHOOL XL ROUGE","COUSSIN SCHOOL XL ROUGE","COUSSIN SCHOOL XL ROUGE","COUSSIN SCHOOL XL ROUGE","6","5","20","110","B","03","VC","COLLEC","BOBBY","N","","","","","","","30.628","U","","1","","28/01/2019","75.95","28/01/2019","","","","","","","","","","","","","","","","28/01/2019","30/04/2019","","","","C ",""
"","3380350317612","CNSCHO_ROUGE_L","11693","","COUSSIN SCHOOL L ROUGE","COUSSIN SCHOOL L ROUGE","COUSSIN SCHOOL L ROUGE","COUSSIN SCHOOL L ROUGE","6","5","20","110","B","03","VC","COLLEC","BOBBY","N","","","","","","","24.624","U","","1","","28/01/2019","59.95","28/01/2019","","","","","","","","","","","","","","","","28/01/2019","30/04/2019","","","","C ",""
"","3380350317605","CNSCHO_ROUGE_M","11693","","COUSSIN SCHOOL M ROUGE","COUSSIN SCHOOL M ROUGE","COUSSIN SCHOOL M ROUGE","COUSSIN SCHOOL M ROUGE","6","5","20","110","B","03","VC","COLLEC","BOBBY","N","","","","","","","19.228","U","","1","","28/01/2019","49.95","28/01/2019","","","","","","","","","","","","","","","","28/01/2019","30/04/2019","","","","C ",""
"","3380350317636","CNSCHO_ROUGE_S","11693","","COUSSIN SCHOOL S ROUGE","COUSSIN SCHOOL S ROUGE","COUSSIN SCHOOL S ROUGE","COUSSIN SCHOOL S ROUGE","6","5","20","110","B","03","VC","COLLEC","BOBBY","N","","","","","","","14.896","U","","1","","28/01/2019","36.95","28/01/2019","","","","","","","","","","","","","","","","28/01/2019","30/04/2019","","","","C ",""
"","3380350317582","CNSCHO_VERT_L","11693","","COUSSIN SCHOOL L VERT","COUSSIN SCHOOL L VERT","COUSSIN SCHOOL L VERT","COUSSIN SCHOOL L VERT","6","5","20","110","B","03","VC","COLLEC","BOBBY","N","","","","","","","24.624","U","","1","","28/01/2019","75.95","28/01/2019","","","","","","","","","","","","","","","","28/01/2019","30/04/2019","","","","C ",""
"","3380350317575","CNSCHO_VERT_M","11693","","COUSSIN SCHOOL M VERT","COUSSIN SCHOOL M VERT","COUSSIN SCHOOL M VERT","COUSSIN SCHOOL M VERT","6","5","20","110","B","03","VC","COLLEC","BOBBY","N","","","","","","","19.228","U","","1","","28/01/2019","59.95","28/01/2019","","","","","","","","","","","","","","","","28/01/2019","30/04/2019","","","","C ",""
"","3380350317568","CNSCHO_VERT_S","11693","","COUSSIN SCHOOL S VERT","COUSSIN SCHOOL S VERT","COUSSIN SCHOOL S VERT","COUSSIN SCHOOL S VERT","6","5","20","110","B","03","VC","COLLEC","BOBBY","N","","","","","","","14.896","U","","1","","28/01/2019","49.95","28/01/2019","","","","","","","","","","","","","","","","28/01/2019","30/04/2019","","","","C ",""
"","3380350317599","CNSCHO_VERT_XL","11693","","COUSSIN SCHOOL XL VERT","COUSSIN SCHOOL XL VERT","COUSSIN SCHOOL XL VERT","COUSSIN SCHOOL XL VERT","6","5","20","110","B","03","VC","COLLEC","BOBBY","N","","","","","","","30.628","U","","1","","28/01/2019","75.95","28/01/2019","","","","","","","","","","","","","","","","28/01/2019","30/04/2019","","","","C ",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
